coords, x, y 
11112,-20.904149,11.026061
11113,-19.218088,11.326671
11114,-16.563237,12.490405
11115,-14.464244,15.368244
11116,-13.883576,17.301135
11117,-13.643699,17.539949
11118,-13.569151,18.421540
11119,-14.330588,24.750135
11120,-13.472855,23.293519
11121,-12.293176,22.450905
11122,-12.010341,23.861646
11123,-14.571166,24.667092
11124,-10.372125,27.019753
11125,-8.009137,30.867855
11126,-7.550261,30.869719
11127,-10.106496,26.441589
11128,-8.077312,30.748967
11129,-10.814800,27.223068
11130,-7.590611,21.578579
11131,-10.727465,26.994032
11132,-5.632547,30.390143
11133,-1.746764,24.856699
11134,-0.709802,29.912374
11135,-1.440160,25.755760
11136,-5.933190,27.906226
11137,-5.257985,31.942974
11138,-3.478062,31.093367
11139,-0.756045,24.901593
11140,1.099301,28.180632
11141,-0.191674,29.588419
11142,-0.610553,29.243176
11143,-0.400814,29.554757
11144,-0.395205,30.445080
11145,0.807939,27.515440
11146,-0.732847,29.901255
11147,-0.208445,28.733308
11148,-0.434397,25.178258
11149,-1.926422,30.623699
11150,-2.573437,31.822909
11151,-7.772857,21.222173
11152,-5.495429,28.682530
11153,-7.732598,25.633186
11154,-6.210053,26.680083
11155,-7.946259,21.105691
11156,-8.437964,25.714146
11157,-11.749840,22.088899
11158,-8.763440,20.283741
11159,-7.800939,24.758937
11160,-8.556372,14.782949
11161,-9.262567,15.531238
11162,-8.543593,12.566204
11163,-11.157369,2.572814
11164,3.617480,-10.639960
11165,6.957472,-15.512906
11166,7.564500,-20.043133
11167,3.513487,-14.501429
11168,9.192760,-29.010557
11169,4.304600,-13.861476
11170,7.396379,-19.152540
11171,9.519432,-28.323200
11172,6.573891,-20.541376
11173,4.826103,-25.938051
11174,3.128346,-26.326513
11175,1.962279,-23.562146
11176,-0.573964,-21.843028
11177,1.358648,-21.751557
11178,-0.993503,-20.123581
11179,3.260983,-26.250888
11180,2.074651,-23.567407
11181,7.509944,-7.262199
11182,9.904015,-8.493671
11183,15.407174,-5.576360
11184,17.290555,2.579649
11185,19.606784,4.749336
11186,16.510474,3.882507
11187,19.445722,4.939702
11188,16.236083,2.578486
11189,6.575084,1.508824
11190,21.579283,0.983497
11191,21.172308,5.729951
11192,21.811682,5.382759
11193,9.069462,1.215111
11194,21.094926,4.925727
11195,13.124768,3.617415
11196,12.585591,9.634897
11197,9.294238,10.842907
11198,12.791667,15.224711
11199,-0.406854,18.603975
11200,-6.725771,17.727331
11201,-7.345751,24.703187
11202,-6.713798,21.026567
11203,-10.795298,20.523112
11204,-13.796311,16.695893
11205,-17.708754,13.426084
11206,-15.053970,14.655684
11207,-16.785891,13.149696
11208,-16.837212,12.333388
11209,-18.038269,10.401289
11210,-18.226002,9.501928
11211,-18.530184,9.339068
11212,-18.926857,9.739489
11213,-18.962061,9.739708
11214,-18.907672,10.759548
11215,-18.064528,10.846447
11216,-16.353712,12.093721
11217,-17.802236,13.151959
11218,-17.741342,14.602794
11219,-14.729151,16.663658
11220,-13.703097,16.868714
11221,-17.631798,13.541992
11222,-14.618698,17.136364
11223,-14.660938,17.061005
11224,-14.321791,16.601816
11225,-17.784062,14.481823
11226,-17.326915,13.289368
11227,-17.247767,13.162893
11228,-13.512184,19.199201
11229,-14.194196,22.362056
11230,-14.106811,23.013610
11231,-15.530140,23.814328
11232,-14.517090,21.888765
11233,-15.532489,23.566524
11234,-15.354057,24.504975
11235,-15.093911,22.130836
11236,-6.638331,26.747597
11237,-13.224568,23.504178
11238,-10.180447,21.990136
11239,-6.805597,28.446067
11240,-7.521578,23.584745
11241,-5.418642,25.974572
11242,-6.623782,27.970711
11243,-6.140406,28.747021
11244,-11.606185,20.275724
11245,-5.419597,31.837189
11246,-6.443744,28.579833
11247,-9.409805,20.074918
11248,-4.477044,28.287854
11249,-5.002530,27.184064
11250,-4.403914,31.456684
11251,-4.907234,26.026549
11252,-0.575687,28.390403
11253,-0.104790,25.385888
11254,1.700107,27.407732
11255,0.994027,26.071117
11256,-0.382745,28.325465
11257,-0.587529,30.534788
11258,-0.548189,31.662339
11259,0.327634,24.673519
11260,0.392060,25.920762
11261,-0.287254,27.457261
11262,-0.830252,29.866120
11263,-5.374070,30.394550
11264,-4.281145,28.923925
11265,-2.341654,30.090116
11266,-1.388655,24.552375
11267,-3.542294,28.026323
11268,-6.051249,29.954404
11269,-10.666423,27.036314
11270,-11.042973,26.711581
11271,-7.265508,31.188977
11272,-9.492299,21.583784
11273,-8.034206,25.544534
11274,-9.647982,21.651828
11275,-8.670205,25.419819
11276,-6.858675,26.060838
11277,-8.409967,13.839254
11278,-11.943887,3.001080
11279,-13.478083,2.201353
11280,4.349867,-11.046303
11281,3.774864,-12.373626
11282,4.530959,-11.328238
11283,8.566232,-29.312946
11284,7.132102,-19.366055
11285,9.158409,-24.765834
11286,6.396838,-17.710603
11287,4.511782,-28.048197
11288,-0.889688,-17.107161
11289,2.586231,-27.024187
11290,8.065101,-29.985971
11291,2.835927,-24.864383
11292,2.559313,-20.355774
11293,3.384141,-25.312475
11294,3.281086,-28.140271
11295,12.743543,-13.410117
11296,6.415992,-9.954093
11297,16.141932,4.714401
11298,-0.979405,2.796546
11299,20.736950,4.751134
11300,6.223984,1.335251
11301,8.856393,-1.458074
11302,17.464377,3.382187
11303,18.382814,3.741744
11304,16.297116,4.716181
11305,16.824496,3.444941
11306,18.161937,4.078312
11307,19.138771,3.855480
11308,22.078231,4.386769
11309,12.846243,11.357203
11310,16.065444,11.658512
11311,17.067749,12.660252
11312,3.336131,17.164186
11313,-5.316191,30.287289
11314,-8.831283,30.018915
11315,-9.715183,21.923636
11316,-11.617842,18.274011
11317,-10.204965,19.610033
11318,-15.220719,14.611948
11319,-16.307860,13.175367
11320,-16.793776,11.636318
11321,-17.591644,10.531485
11322,-18.210530,10.535705
11323,-18.959180,9.709207
11324,-18.627900,9.714780
11325,-19.157022,10.347391
11326,-17.745108,9.025446
11327,-18.104518,11.982726
11328,-17.297875,13.429531
11329,-16.242830,12.965859
11330,-14.154058,16.243041
11331,-13.938167,16.600158
11332,-14.534977,17.807297
11333,-13.719246,19.192079
11334,-13.728326,18.091097
11335,-13.703225,18.453461
11336,-13.912927,20.214028
11337,-13.808419,18.278597
11338,-13.431488,19.227529
11339,-13.902568,19.757012
11340,-13.808772,17.647064
11341,-13.108937,20.220603
11342,-13.822319,20.475700
11343,-14.672796,23.161950
11344,-14.343231,22.435262
11345,-16.124440,24.161235
11346,-15.674834,22.859062
11347,-15.972167,24.109671
11348,-14.290637,24.957905
11349,-13.207225,23.488276
11350,-7.590425,23.752469
11351,-4.487759,30.042910
11352,-8.563849,20.054878
11353,-6.105894,28.505289
11354,-5.078658,32.025917
11355,-5.487189,24.884607
11356,-5.111352,26.625683
11357,-4.783781,31.988118
11358,-2.937000,31.572293
11359,-1.953674,26.785796
11360,-3.453011,31.010622
11361,-3.403232,28.995819
11362,-2.507056,31.500781
11363,-3.730840,31.231778
11364,-4.209292,27.994591
11365,-2.569237,31.870831
11366,-0.204148,29.045712
11367,0.756260,27.398507
11368,-0.952120,27.590982
11369,-0.485303,27.778390
11370,-0.526158,25.374920
11371,-0.027933,25.410514
11372,1.019295,27.581840
11373,-0.423992,25.908726
11374,-0.856408,30.473772
11375,-0.860149,29.681822
11376,-3.819197,28.544111
11377,-3.326361,28.487878
11378,-4.488480,32.321277
11379,-1.582753,32.027511
11380,-2.027122,30.970672
11381,-4.373261,30.100187
11382,-4.552227,28.130662
11383,-5.820205,30.748282
11384,-7.419683,30.874027
11385,-8.211573,20.124065
11386,-10.525599,25.476103
11387,-8.690342,31.085886
11388,-14.601685,25.873262
11389,-11.226532,25.141706
11390,-10.332720,20.410028
11391,-8.940993,20.331897
11392,-9.721657,15.769121
11393,-8.785890,13.007734
11394,-11.986569,4.276138
11395,-11.732380,3.911837
11396,9.957268,-18.919995
11397,10.156212,-23.961114
11398,5.219947,-13.208548
11399,9.094190,-29.347834
11400,7.120520,-16.776579
11401,4.245080,-26.033857
11402,8.445663,-30.182891
11403,-2.813119,-20.022280
11404,3.348156,-25.403955
11405,3.242287,-28.267610
11406,0.587623,-8.470956
11407,2.955424,-23.699350
11408,12.508964,-6.871460
11409,14.533357,3.634746
11410,18.335176,6.183243
11411,16.222116,2.571233
11412,11.960957,2.922443
11413,18.336579,5.891583
11414,10.821117,2.854153
11415,16.612448,3.850435
11416,17.033817,3.978599
11417,20.521320,8.705754
11418,16.824616,3.969397
11419,13.329376,12.332624
11420,11.639888,14.426377
11421,17.359325,4.272901
11422,14.701062,2.433687
11423,12.623010,10.060853
11424,10.159243,12.370444
11425,1.616340,14.581820
11426,-7.536658,28.234675
11427,-9.409685,26.442335
11428,-7.888106,25.980847
11429,-10.049473,22.159248
11430,-17.426879,13.132337
11431,-16.131705,12.575382
11432,-17.024713,11.300031
11433,-17.766767,10.618482
11434,-17.742855,10.177368
11435,-18.602629,9.869471
11436,-18.566115,10.083585
11437,-18.685181,10.788102
11438,-19.039991,10.034876
11439,-18.660013,13.439374
11440,-15.338204,14.492190
11441,-14.038636,16.745929
11442,-13.658021,16.825552
11443,-13.025307,17.620141
11444,-13.245205,18.031473
11445,-13.898365,18.402535
11446,-13.918389,18.391444
11447,-15.727574,23.192132
11448,-14.046896,20.968985
11449,-13.712274,19.228772
11450,-12.326695,21.439799
11451,-12.788936,18.091319
11452,-14.564101,21.242223
11453,-14.031147,22.650013
11454,-14.316213,19.969951
11455,-13.712533,24.752775
11456,-14.230760,23.429970
11457,-15.828242,23.392987
11458,-15.739748,23.931208
11459,-15.844335,23.750344
11460,-15.122859,22.562295
11461,-14.245551,23.606189
11462,-11.212194,27.171183
11463,-6.811443,27.773536
11464,-3.811394,27.960742
11465,-1.090156,27.931873
11466,-0.990769,25.301156
11467,-5.340966,29.702374
11468,-7.705013,27.682229
11469,-1.960072,25.514337
11470,-1.144894,25.677213
11471,-1.239907,27.960429
11472,-1.217740,27.815008
11473,0.810569,25.820392
11474,-0.616924,29.482123
11475,-8.123321,20.567804
11476,-6.209526,29.689759
11477,-2.089892,26.203103
11478,-1.916875,28.949278
11479,-2.011088,27.942943
11480,-1.597233,31.337010
11481,-0.534671,30.452600
11482,-1.285197,29.215616
11483,-0.568078,27.592762
11484,-1.645221,31.184967
11485,-1.380485,30.697198
11486,-0.448596,31.300797
11487,-0.519447,24.972889
11488,-2.672728,26.316479
11489,-0.901132,31.132221
11490,0.274705,24.718731
11491,-1.862667,26.818728
11492,-1.759373,31.993772
11493,-0.881857,28.680161
11494,-0.861432,26.255044
11495,-2.809838,27.000752
11496,-2.536156,24.265241
11497,-4.436419,32.395059
11498,-6.005337,28.024772
11499,-5.551684,30.030360
11500,-11.184435,27.232698
11501,-8.445594,31.242027
11502,-11.087325,27.183662
11503,-8.065739,21.600584
11504,-8.525448,31.742582
11505,-7.298242,30.614715
11506,-8.011019,20.867798
11507,-8.387366,29.800561
11508,-8.413614,13.630745
11509,-9.888762,14.796460
11510,-14.191166,2.317020
11511,-12.963179,3.087194
11512,-12.002546,4.148072
11513,7.464137,-14.546409
11514,-12.678920,1.537345
11515,4.425808,-26.150017
11516,3.216833,-25.974680
11517,2.053523,-25.067333
11518,3.466734,-24.634461
11519,9.484990,-17.157433
11520,4.161022,-4.933057
11521,10.786984,-8.813798
11522,5.127984,-1.059869
11523,17.323638,3.111837
11524,19.952317,5.047146
11525,14.872546,2.998155
11526,16.712934,3.228793
11527,13.603520,4.000250
11528,20.783412,1.773513
11529,20.730897,3.200834
11530,19.832918,3.000692
11531,17.639727,12.356530
11532,8.153784,10.277974
11533,22.067064,3.867729
11534,9.612951,2.687011
11535,8.499954,8.965685
11536,21.923881,2.259418
11537,9.315516,15.722513
11538,-0.376156,14.912322
11539,5.751605,21.340844
11540,-5.742755,24.934837
11541,-9.325004,18.811590
11542,-7.615753,26.096960
11543,-16.032924,13.389331
11544,-17.736710,13.027082
11545,-15.783771,11.629887
11546,-17.528495,10.048988
11547,-18.264178,10.175379
11548,-18.269995,9.877459
11549,-18.312238,9.375166
11550,-19.125932,8.940977
11551,-18.412677,7.738700
11552,-14.778091,14.882509
11553,-13.294572,17.556621
11554,-13.302716,19.523138
11555,-13.314043,19.236053
11556,-12.269735,17.789647
11557,-11.308989,22.174354
11558,-13.576969,20.301868
11559,-13.514083,23.318107
11560,-14.161400,23.848276
11561,-15.935935,24.510292
11562,-14.789141,23.570224
11563,-15.421178,23.530358
11564,-13.975676,23.433092
11565,-14.993700,25.537955
11566,-15.388286,24.279129
11567,-13.680606,23.598272
11568,-12.332896,22.130773
11569,-14.090540,21.766700
11570,-14.981735,25.351627
11571,-15.979905,23.309391
11572,-16.073876,24.177493
11573,-15.815852,24.832686
11574,-15.956345,24.672315
11575,-7.651485,29.174300
11576,-11.281735,26.711795
11577,-5.846371,30.321590
11578,-2.061342,31.563223
11579,-0.495372,30.255145
11580,0.668311,26.078344
11581,-1.561148,29.286772
11582,-3.238132,31.118899
11583,-5.212119,24.078497
11584,-1.848684,30.586023
11585,-1.542583,32.140085
11586,-0.705526,30.285423
11587,-0.171864,28.269209
11588,-1.968425,28.060478
11589,-3.708367,25.529471
11590,-5.126277,24.593771
11591,-3.498162,31.640156
11592,-2.454029,30.712834
11593,-1.492262,31.674019
11594,-1.385414,31.550547
11595,-0.255494,25.524734
11596,1.818419,27.626299
11597,-0.187954,31.463099
11598,-0.671167,29.249735
11599,-1.220824,28.516402
11600,-0.693889,30.732408
11601,-0.312263,27.082760
11602,-0.401843,31.430035
11603,-0.686550,30.882204
11604,-0.783705,30.633622
11605,-0.972534,27.902787
11606,-2.270460,30.694921
11607,0.042634,30.236613
11608,-0.731176,28.656873
11609,-1.212218,31.915051
11610,-0.841197,30.030033
11611,-5.530135,30.987973
11612,-5.789283,30.599255
11613,-9.809823,27.781577
11614,-8.163314,31.376460
11615,-8.621081,31.052675
11616,-8.322095,31.371341
11617,-9.284108,25.959380
11618,-7.929428,29.639565
11619,-8.757094,30.646365
11620,-9.086702,19.269381
11621,-12.403181,16.730112
11622,-8.482684,14.609918
11623,-9.357744,15.804684
11624,-12.828563,3.393182
11625,-12.430918,3.822480
11626,-12.494898,3.427172
11627,-14.366623,2.331529
11628,-12.324656,3.512439
11629,3.471440,-23.680609
11630,12.515287,-13.668361
11631,3.735460,-5.855814
11632,11.092022,-8.734873
11633,15.315323,1.498105
11634,15.873226,2.944134
11635,20.808698,5.545181
11636,15.572136,2.327004
11637,15.733273,2.050731
11638,16.591305,3.231893
11639,13.840582,2.978668
11640,10.154172,11.308125
11641,19.512370,5.692114
11642,20.557160,4.568886
11643,22.586834,2.711113
11644,16.001791,3.529136
11645,9.815027,10.830191
11646,10.847575,12.327607
11647,12.697707,12.391057
11648,7.723623,13.498244
11649,14.789218,16.285478
11650,9.227076,17.256735
11651,1.235348,18.855613
11652,-4.800461,17.274309
11653,-7.350890,28.294902
11654,-9.303117,26.013679
11655,-7.933657,19.842859
11656,-16.371705,13.339036
11657,-17.161166,10.975216
11658,-18.509786,10.232028
11659,-16.855861,8.889650
11660,-18.056229,10.189246
11661,-18.822235,9.526365
11662,-18.888038,8.985749
11663,-19.258176,11.592936
11664,-16.895387,13.063224
11665,-13.542565,18.781243
11666,-13.482771,21.479590
11667,-13.891215,22.247710
11668,-13.945244,22.832105
11669,-13.177278,21.026584
11670,-13.076528,22.811753
11671,-13.204611,23.462600
11672,-12.663036,22.726001
11673,-11.570921,21.622251
11674,-13.943083,23.633450
11675,-14.076126,22.006346
11676,-15.351247,23.092992
11677,-15.307780,24.147170
11678,-15.999322,24.095823
11679,-15.138803,22.043337
11680,-14.644549,22.262551
11681,-14.378396,22.297854
11682,-13.339668,21.613232
11683,-14.634146,22.578179
11684,-15.456023,23.092346
11685,-14.946838,22.554920
11686,-16.016974,23.697286
11687,-14.102257,23.420837
11688,-13.317057,23.241858
11689,-7.269150,26.747447
11690,-12.409162,18.789960
11691,-10.236834,21.610908
11692,-1.300222,25.636951
11693,0.511755,25.685079
11694,-10.326695,17.763407
11695,-0.292099,24.721501
11696,-1.073110,30.900770
11697,-2.299471,27.722040
11698,0.011189,26.307510
11699,-0.361390,29.425802
11700,-0.706405,28.508786
11701,-2.526942,31.049252
11702,-4.345685,31.720436
11703,-2.818425,28.563359
11704,-0.994709,26.860867
11705,-1.566462,30.729913
11706,-0.764961,26.223622
11707,-3.010385,30.121964
11708,-1.811218,30.986011
11709,0.108098,28.898650
11710,1.287827,25.571663
11711,-0.352242,28.073980
11712,-0.995866,27.864269
11713,-1.125766,31.785213
11714,-0.462734,29.618639
11715,0.570408,24.774796
11716,1.187636,26.439705
11717,0.559455,29.602411
11718,0.850902,29.154816
11719,0.284663,29.545517
11720,0.500439,29.640130
11721,1.067863,28.335045
11722,-2.387383,28.193551
11723,-5.038357,24.581557
11724,-7.299143,23.050445
11725,-5.028345,27.917880
11726,-5.175839,24.621260
11727,-9.740895,17.744786
11728,-9.595634,21.788556
11729,-12.004017,23.978601
11730,-11.042435,25.314101
11731,-8.941304,26.984207
11732,-11.206926,21.086290
11733,-8.567099,23.104512
11734,-8.920454,16.147377
11735,-7.663009,25.573344
11736,-7.867009,24.485623
11737,-8.414764,21.770585
11738,-9.883143,18.918376
11739,-15.458298,11.716049
11740,-17.309638,10.876932
11741,-17.397435,9.900556
11742,-12.359577,4.447328
11743,12.549279,-13.869034
11744,9.601755,-6.029484
11745,4.162490,-4.844180
11746,13.240052,2.818721
11747,16.528840,4.276218
11748,20.476893,5.193928
11749,6.456627,0.577986
11750,19.153832,4.854888
11751,16.148775,2.851530
11752,20.180139,5.046989
11753,11.280008,3.555541
11754,18.068904,5.003463
11755,12.931066,11.366351
11756,17.924558,4.557696
11757,-0.958189,9.922836
11758,10.614349,10.933424
11759,20.273345,4.395603
11760,10.114915,11.651019
11761,7.643433,12.034068
11762,8.219582,15.196446
11763,7.803537,16.880845
11764,0.408946,19.136547
11765,-2.314373,22.223800
11766,-6.396910,20.459726
11767,-7.415871,20.620662
11768,-12.563982,16.700052
11769,-15.752527,11.824432
11770,-18.197997,10.788122
11771,-18.289998,10.430602
11772,-18.825795,10.597273
11773,-17.625569,9.880148
11774,-18.758242,9.872730
11775,-19.304915,8.830105
11776,-19.046125,9.212744
11777,-16.617485,13.859181
11778,-14.235596,15.924797
11779,-13.497325,20.605555
11780,-14.981288,23.083681
11781,-14.667704,22.527470
11782,-13.893386,25.397768
11783,-14.325183,25.497320
11784,-9.990199,26.647786
11785,-12.166889,20.667361
11786,-12.561684,23.844683
11787,-14.379467,24.898649
11788,-13.334057,21.128956
11789,-14.001264,22.747703
11790,-15.123363,22.258802
11791,-14.666537,21.925055
11792,-15.810714,23.273634
11793,-15.624728,23.035582
11794,-14.767136,20.850818
11795,-15.333946,22.660308
11796,-15.493794,23.396690
11797,-14.141124,21.544404
11798,-16.049865,23.908042
11799,-15.214872,22.718916
11800,-14.782716,20.930636
11801,-14.773657,22.696834
11802,-11.818712,23.312900
11803,-13.219674,20.018596
11804,-9.605565,23.385528
11805,-12.080527,24.913489
11806,-3.757135,26.921339
11807,1.022627,29.840609
11808,-1.539779,27.224111
11809,-0.485044,29.823178
11810,-0.892314,28.373960
11811,-0.225321,25.838468
11812,-0.069928,25.901408
11813,0.343426,28.105534
11814,0.165573,26.105366
11815,-9.533552,18.175964
11816,-2.731051,32.363956
11817,-2.819140,28.883109
11818,-2.212280,28.764605
11819,-0.348427,31.388092
11820,-0.581669,31.757107
11821,-2.673118,31.514042
11822,-5.777720,32.159955
11823,-0.673328,30.424309
11824,-7.576052,22.821110
11825,-1.553428,28.474775
11826,-0.848768,29.084098
11827,-0.421959,31.482183
11828,0.251818,29.613359
11829,0.601869,29.330590
11830,1.814340,27.385477
11831,0.772763,29.601101
11832,0.154945,27.105736
11833,0.127165,24.552434
11834,1.094970,28.137755
11835,-1.022476,31.666548
11836,-1.068247,26.852617
11837,-2.173283,26.189467
11838,-3.264346,28.065533
11839,-5.320938,26.573794
11840,-4.161865,28.179114
11841,-4.984777,32.264925
11842,-7.760869,24.148350
11843,-11.158699,25.141753
11844,-6.606023,25.873659
11845,-8.867712,19.856972
11846,-7.162449,28.220526
11847,-8.541523,27.059462
11848,-1.481078,22.497194
11849,-7.451645,20.882998
11850,-8.959674,27.099811
11851,-8.162616,20.868766
11852,-4.695518,23.378104
11853,-10.005435,15.433057
11854,-14.564102,14.570827
11855,-16.904652,10.571159
11856,-16.921411,10.830032
11857,12.924932,-10.210228
11858,19.185176,5.707095
11859,10.774389,2.962442
11860,17.471620,3.701840
11861,17.670102,2.209346
11862,16.256129,4.444884
11863,12.850674,2.258743
11864,10.038046,3.788254
11865,20.961305,3.817727
11866,10.165222,3.380316
11867,11.253825,12.547969
11868,-2.126540,7.420894
11869,4.884813,8.793077
11870,21.438790,4.399649
11871,8.083529,10.275038
11872,2.605305,8.515956
11873,8.506757,15.190157
11874,8.495691,15.145273
11875,-3.117417,14.784373
11876,-5.133509,17.363200
11877,-7.000451,17.380756
11878,-7.449547,17.760930
11879,-9.882882,18.704675
11880,-8.863357,19.553402
11881,-16.064045,13.291972
11882,-17.328036,9.817152
11883,-17.991460,9.711041
11884,-17.804588,9.435818
11885,-18.210537,10.038712
11886,-18.958449,9.056669
11887,-20.213255,6.972585
11888,-21.189475,5.291941
11889,-20.234382,7.162617
11890,-19.131067,11.215980
11891,-13.216434,18.066822
11892,-13.878868,22.151395
11893,-13.969037,22.800285
11894,-14.641276,24.302402
11895,-13.349959,23.813012
11896,-11.310855,17.698327
11897,-8.233496,26.182421
11898,-9.795983,18.838020
11899,-4.692887,26.325916
11900,-8.443543,25.969808
11901,-13.510788,23.172608
11902,-11.200632,22.499142
11903,-14.798243,25.344812
11904,-13.994508,25.332310
11905,-15.257635,24.098055
11906,-15.662296,24.084608
11907,-15.546779,23.353190
11908,-15.827040,23.098715
11909,-15.334737,23.102550
11910,-14.332922,21.817018
11911,-14.447831,21.555708
11912,-15.415342,22.338359
11913,-14.921831,18.762486
11914,-15.148584,21.511721
11915,-14.313694,21.810728
11916,-14.492809,22.870169
11917,-13.839560,21.574621
11918,-12.085316,20.567460
11919,-11.883020,17.917829
11920,-0.092158,25.804107
11921,-1.125291,23.964217
11922,-3.560429,28.697639
11923,-1.463221,25.310958
11924,-2.245817,29.277335
11925,-1.129650,24.454224
11926,-0.350141,26.501634
11927,-0.510496,25.417489
11928,-0.579816,26.582418
11929,-1.049720,26.994226
11930,-0.917283,27.559815
11931,-8.558244,18.501485
11932,-8.419688,21.922425
11933,-0.679488,26.458532
11934,0.038895,26.136185
11935,-10.343135,17.718875
11936,-0.894079,26.974644
11937,-1.020494,25.345766
11938,0.104415,25.604416
11939,0.063722,26.628464
11940,0.203990,28.162287
11941,-3.712297,9.442321
11942,1.184788,27.216103
11943,-3.937800,9.347459
11944,1.969326,26.359873
11945,1.165748,25.695490
11946,-0.127302,27.281871
11947,0.331571,24.216988
11948,-0.812491,26.603476
11949,-1.728078,29.848000
11950,-5.411892,24.663479
11951,-6.037684,30.804363
11952,-3.207538,31.574368
11953,-2.596264,25.464312
11954,0.287006,22.074529
11955,-6.722405,23.152807
11956,-7.689613,21.261716
11957,-9.181585,23.966287
11958,-6.993752,27.723891
11959,-4.523277,25.131661
11960,-2.595243,24.905327
11961,-3.315059,24.720168
11962,-2.142477,24.476339
11963,-2.975171,25.202032
11964,-8.448580,22.071878
11965,-4.292998,24.037118
11966,-1.737961,24.056242
11967,-3.404501,24.688643
11968,-7.064192,20.409472
11969,-9.140387,19.920289
11970,-8.732433,27.273612
11971,17.618283,4.854472
11972,19.853755,4.957311
11973,13.998924,2.915948
11974,16.770479,3.422547
11975,19.206647,4.989700
11976,16.964220,3.422110
11977,14.687277,1.021620
11978,19.655130,10.601679
11979,12.494551,9.625302
11980,8.627486,9.191285
11981,19.695492,3.750264
11982,-0.765091,8.507196
11983,14.931846,15.262888
11984,9.746784,10.425306
11985,9.423566,10.871664
11986,2.151837,14.682748
11987,11.311552,14.743015
11988,8.282284,16.069516
11989,4.454444,21.268036
11990,-7.262575,28.288193
11991,-4.484257,23.847622
11992,-15.431554,14.103547
11993,-15.920986,13.689397
11994,-17.467127,10.166021
11995,-17.978651,9.655848
11996,-18.558963,9.841574
11997,-18.011074,9.231655
11998,-19.405922,9.132633
11999,-20.025522,7.448838
12000,-19.387562,8.845134
12001,-20.799672,5.999058
12002,-21.033750,5.604491
12003,-20.369643,6.828989
12004,-18.082443,12.833260
12005,-13.177432,18.060374
12006,-13.775942,22.538125
12007,-13.876269,21.173097
12008,-13.540993,22.961235
12009,-8.190361,31.070452
12010,-9.312940,21.816205
12011,-3.353540,26.441554
12012,-3.064246,25.012716
12013,-7.758483,17.366211
12014,-5.904760,27.184762
12015,-8.614843,26.142873
12016,-9.832076,22.171111
12017,-12.267893,21.881192
12018,-14.935942,24.999964
12019,-13.861528,20.814268
12020,-14.029232,22.787303
12021,-15.150147,23.159813
12022,-15.704856,23.385405
12023,-14.735517,21.588260
12024,-14.061304,22.285809
12025,-14.389695,21.240147
12026,-15.842205,22.989344
12027,-15.001240,20.790418
12028,-14.226932,18.517554
12029,-15.013594,22.501735
12030,-13.994717,23.049203
12031,-13.626507,18.202915
12032,-10.798566,21.233706
12033,-10.328639,22.225187
12034,-7.415170,22.170803
12035,-7.407854,18.735875
12036,-4.541174,26.428287
12037,-6.423996,24.422690
12038,-5.300957,25.738975
12039,-2.596347,30.277679
12040,-0.230309,24.588413
12041,-0.611094,27.095289
12042,-2.107830,27.193590
12043,-0.654284,29.046522
12044,-1.450059,28.450717
12045,-4.579618,25.791613
12046,-6.508189,26.030900
12047,-6.533420,25.335139
12048,-2.935715,29.068873
12049,-1.607135,29.416380
12050,-0.424847,29.193472
12051,0.550672,28.553462
12052,1.233297,26.795491
12053,9.636498,10.580479
12054,2.638738,25.820567
12055,0.747615,24.322297
12056,1.062587,26.021075
12057,0.317116,28.919842
12058,0.042690,25.560674
12059,-0.091651,23.987919
12060,-1.875900,28.817254
12061,-2.679309,25.696587
12062,-1.965088,26.310201
12063,-4.132302,31.392598
12064,-5.607239,28.046089
12065,-9.318692,18.411471
12066,-6.698791,31.307082
12067,-7.585905,22.627869
12068,-8.164823,21.077974
12069,-4.021873,30.021409
12070,-6.025533,27.317858
12071,-6.705350,30.999194
12072,-4.560156,30.070984
12073,-1.986606,24.492658
12074,-2.071845,25.380594
12075,-2.857081,29.447677
12076,-2.030069,24.952277
12077,-3.418712,24.874860
12078,-3.462682,26.496374
12079,-7.548171,17.461145
12080,-2.215327,27.820640
12081,-2.805849,24.677571
12082,-6.126727,22.296445
12083,-7.692046,24.884316
12084,-8.655579,30.577759
12085,7.699097,-0.991003
12086,20.803521,5.830464
12087,18.081146,4.037565
12088,9.749920,1.679095
12089,20.315511,4.528583
12090,12.146725,4.366356
12091,15.699072,2.272084
12092,17.466734,3.497461
12093,16.058920,11.030727
12094,10.466289,10.066087
12095,8.694475,10.422300
12096,17.647865,12.539133
12097,-0.694589,8.488189
12098,22.048333,3.799893
12099,12.255185,12.671723
12100,6.370210,14.803273
12101,8.587793,14.754529
12102,0.274917,21.751000
12103,-3.250613,22.634310
12104,-4.280064,21.175466
12105,-8.442650,20.820050
12106,-18.555434,11.131402
12107,-18.324353,10.108440
12108,-18.295474,10.094865
12109,-18.798753,10.049452
12110,-19.415696,7.887402
12111,-19.990816,7.256906
12112,-20.748573,6.096078
12113,-20.501304,6.573858
12114,-20.482350,6.553868
12115,-20.814756,6.016491
12116,-21.352204,5.061618
12117,-21.303498,5.127828
12118,-19.217750,7.934586
12119,-12.109279,23.147281
12120,-13.931598,22.614383
12121,-15.182267,23.862265
12122,-13.324256,23.951480
12123,-13.649716,25.904407
12124,-9.544932,19.359505
